grid_id,g_lat,g_lon,g_temp_median,g_temp_p25,g_temp_p75,g_rf_median,g_rf_p25,g_rf_p75,g_soil_light,g_soil_medium,g_soil_heavy
526,32.5,94.5,28.59451330462755,25.147033743373484,32.44199293886047,2149.7024570026656,439.78883101931785,8669.156909815734,0.0,1.0,1.0
527,32.5,95.5,28.725753294713662,25.416904410389915,32.554840330950015,2134.8652844234543,435.99459873955294,8989.428162325366,0.0,1.0,1.0
528,32.5,96.5,28.862950065621067,25.6453839931936,32.59175484723657,2088.325453505264,431.78274617938285,8845.254226434992,0.0,1.0,1.0
529,32.5,97.5,28.950231852490543,25.77622301639913,32.602341667459456,2000.1441925355552,425.2712222405915,8197.168771521166,0.0,1.0,1.0
530,32.5,98.5,29.03800630842306,25.862783564234828,32.56432957373026,1882.464744177602,415.4474910515661,7326.384023642533,0.0,1.0,1.0
531,32.5,99.5,29.100243819105632,25.896532891401872,32.52327234426892,1757.2326867818456,403.3315238774309,6453.993523425621,0.0,1.0,1.0
535,33.5,69.5,28.670029583146725,20.87107622716849,32.56452504318834,868.5599396698864,277.5604975213416,1214.2612142161736,1.0,0.0,0.0
536,33.5,70.5,28.17859561907332,20.123893292312896,32.186654036288004,872.2840568115087,272.9965098641053,1179.019364655434,1.0,0.0,0.0
537,33.5,71.5,27.572810060117337,19.339226251682444,31.663880399843443,899.8439078983433,270.8063907538447,1335.8661932826872,1.0,0.0,0.0
538,33.5,72.5,26.80901133118845,18.489019715642605,31.022823260041,955.3458758696794,272.4373857411483,1599.617253298189,1.0,0.0,0.0
539,33.5,73.5,25.782532,17.454674,30.054298,0.0,0.0,0.0,1.0,0.0,0.0
540,33.5,74.5,25.610895,16.583961,29.67804,2104.5,356.85,6588.0,0.0,1.0,1.0
541,33.5,75.5,25.658394,16.792349,29.724691,1869.0350529,296.19733461,5225.4609645,0.0,1.0,1.0
542,33.5,76.5,24.940662,17.126423,29.076054,3536.00469,889.1822868,10078.610991,0.0,1.0,1.0
543,33.5,77.5,25.011326,17.185219,29.058773,1441.8809364,565.2612152999999,4963.3830960000005,0.0,1.0,1.0
544,33.5,78.5,25.672615,18.25676,29.205132,805.2,402.6,1171.1999268,0.0,1.0,1.0
545,33.5,79.5,26.571823,19.443033,29.221571,0.0,0.0,0.0,0.0,1.0,1.0
546,33.5,80.5,26.33104137330268,19.383499915278986,29.257862746694247,851.912817964331,370.89886908231176,889.4452481059099,0.0,1.0,1.0
547,33.5,81.5,26.546472357986545,19.78384058323802,29.58541867532203,933.8724070946366,376.23755649476834,1353.6544293018562,0.0,1.0,1.0
548,33.5,82.5,26.845671133870663,20.28375574308092,29.95398808898232,1046.9882452155096,384.2831915970911,1935.7982534362425,0.0,1.0,1.0
549,33.5,83.5,27.10255549609384,20.764450772127265,30.2721403850141,1176.9051357442968,394.0434871444407,2556.1110295860494,0.0,1.0,1.0
550,33.5,84.5,27.28824961621083,21.197881270489862,30.514246168059888,1315.2194429090473,404.6199975269646,3171.7571914320656,0.0,1.0,1.0
551,33.5,85.5,27.40354972060593,21.580574640182096,30.68135588218118,1456.6373799027776,415.2424663418317,3767.380316093399,0.0,1.0,1.0
552,33.5,86.5,27.469233897037245,21.92684438312332,30.798377978048112,1595.4934975693557,425.1485365988482,4337.256968028754,0.0,1.0,1.0
556,33.5,90.5,27.788719965996894,23.36221208156121,31.49766990155118,1994.244675313448,445.6462281844007,6351.0019766415,0.0,1.0,1.0
557,33.5,91.5,27.928374614759107,23.748837714790792,31.721106592756783,2048.4365044419683,446.18729888872,6903.169318702522,0.0,1.0,1.0
558,33.5,92.5,28.091137430774204,24.136155473860786,31.971455472930643,2089.434817541998,445.749911647369,7476.008108938603,0.0,1.0,1.0
559,33.5,93.5,28.24925654676514,24.50311945934842,32.21257852696748,2116.1189851074023,444.3934057967181,8000.475798789263,0.0,1.0,1.0
560,33.5,94.5,28.431669722883875,24.86388068108632,32.36568648979003,2126.4017352500937,442.4210708883181,8419.973386823027,0.0,1.0,1.0
561,33.5,95.5,28.60961073311282,25.18739545615812,32.4760532957308,2112.255096437035,439.9199080818271,8667.842738379997,0.0,1.0,1.0
562,33.5,96.5,28.750279172138725,25.443094414041965,32.542324938100315,2059.7472236576527,435.2147254514656,8439.632792524983,0.0,1.0,1.0
563,33.5,97.5,28.910477330997303,25.65476696198968,32.629506925827194,1973.0581293315013,427.5443542721843,7892.73691618781,0.0,1.0,1.0
564,33.5,98.5,29.05679426075985,25.80931002245097,32.63229088027966,1863.2028561456093,416.65232103289816,7181.960882593673,0.0,1.0,1.0
565,33.5,99.5,29.142799731868227,25.886727193179656,32.63322699341795,1753.5823720986791,404.41810792299225,6501.173893503992,0.0,1.0,1.0
569,34.5,69.5,27.4335480043525,19.39950201814114,31.582642513025217,799.7829214597072,259.6679957151099,922.1010802059928,1.0,0.0,0.0
570,34.5,70.5,26.785215424344766,18.49239758383321,31.107291435708024,805.5415889340627,254.86173177862224,896.0656662057838,1.0,0.0,0.0
571,34.5,71.5,26.097660936485013,17.632794552787292,30.539574849418138,839.0185561204809,252.4492435804968,1108.4336694799624,1.0,0.0,0.0
572,34.5,72.5,25.512240589565064,17.002066437623615,30.066032603014506,909.269677796778,253.99714484447847,1553.6037637774507,1.0,0.0,0.0
573,34.5,73.5,25.333557,16.71501,29.961655,907.8152736,174.247281105,1992.4850412,1.0,0.0,0.0
574,34.5,74.5,25.52158,16.72196,29.784662,1562.4283617,268.96160839500004,3849.1622505,1.0,0.0,0.0
575,34.5,75.5,25.568962,16.8087,29.685917,1358.591085,286.171914765,4473.62170575,0.0,1.0,1.0
576,34.5,76.5,24.83308,16.822248,29.035912,1362.6283212,406.44408885000007,5374.436598,0.0,1.0,1.0
577,34.5,77.5,24.892555,16.933664,29.040754,930.5095794,387.09987255,2706.24104835,0.0,1.0,1.0
578,34.5,78.5,23.948137,16.55272,27.971457,402.6,201.3,585.5999634,0.0,1.0,1.0
579,34.5,79.5,24.09093,16.561428,28.121006,0.0,0.0,0.0,0.0,1.0,1.0
580,34.5,80.5,24.84679577058151,17.542060206991593,28.51518753847456,680.215991453205,334.37957245566326,418.6334797386901,0.0,1.0,1.0
581,34.5,81.5,25.42527822405827,18.39583133242111,28.976007957551865,795.1838006960971,348.04893908573706,893.2518749272667,0.0,1.0,1.0
582,34.5,82.5,25.906382208586383,19.150533644810288,29.41803086437572,926.8055774214693,361.3970108688625,1474.555443909155,0.0,1.0,1.0
583,34.5,83.5,26.29412903817669,19.81159899168321,29.799156725484856,1066.6241258271396,374.45102311966735,2096.062929246904,0.0,1.0,1.0
584,34.5,84.5,26.593927312086368,20.3897347890926,30.103943374325542,1209.9589300618825,387.1521618999172,2724.168309873832,0.0,1.0,1.0
585,34.5,85.5,26.824118743042053,20.90456756675209,30.344249763416133,1352.6361591847249,399.21765327813023,3339.9458539885204,0.0,1.0,1.0
586,34.5,86.5,27.00350085632672,21.37299438951048,30.57352895007888,1490.0664546304,410.23123587170863,3931.934232869568,0.0,1.0,1.0
590,34.5,90.5,27.55743300684588,23.022227814105225,31.538473585670143,1921.3489814792488,438.9230843024048,6234.84587765873,0.0,1.0,1.0
591,34.5,91.5,27.72176578870432,23.42732782695653,31.77004507125987,1991.035223331428,442.100820431276,6802.143267011545,0.0,1.0,1.0
592,34.5,92.5,27.886908415758324,23.82128399234859,31.98886610657279,2044.1273405555044,443.8123954909327,7340.550229908534,0.0,1.0,1.0
593,34.5,93.5,28.10179302906591,24.240587741903425,32.15532795472529,2079.492458814884,444.3743171787578,7803.713437766231,0.0,1.0,1.0
594,34.5,94.5,28.30270098818145,24.62965142035308,32.30401729687929,2089.75541101136,443.7936094982037,8180.849628219692,0.0,1.0,1.0
595,34.5,95.5,28.47965274271174,24.970436552477224,32.41921223783174,2068.1082477307264,441.2140352863048,8271.309045137912,0.0,1.0,1.0
596,34.5,96.5,28.68364903131757,25.286252259438992,32.56248075559484,2012.047855721565,435.7140495985252,8011.567705976828,0.0,1.0,1.0
597,34.5,97.5,28.90503791403517,25.561411441946262,32.6632110753762,1929.242489754451,427.1128805980057,7537.894529192712,0.0,1.0,1.0
598,34.5,98.5,29.07354959556583,25.7579905629576,32.69319844642901,1832.421017053681,416.0700993100752,6991.348342438627,0.0,1.0,1.0
599,34.5,99.5,29.16631966640072,25.854801477389486,32.715104055208656,1740.2336882097022,404.2958682112334,6472.71054542791,0.0,1.0,1.0
603,35.5,69.5,26.37793790086307,18.12703955438947,30.749541380250307,732.8238178598729,244.6099192158992,672.0963031195522,1.0,0.0,0.0
604,35.5,70.5,25.609606083074134,17.06871173613707,30.18455860703837,732.4172669316176,239.2859153482341,628.3782837220543,1.0,0.0,0.0
605,35.5,71.5,24.80710318186905,16.03923579924381,29.56211741636394,756.042334264073,235.9975334108342,825.1539438738113,1.0,0.0,0.0
606,35.5,72.5,24.211853051813367,15.416856267758318,29.043671698773263,820.9749891138244,236.7507231520418,1401.395544965044,1.0,0.0,0.0
607,35.5,73.5,24.240334,15.94363,29.010277,1212.8153163,211.911107685,3010.44456525,1.0,0.0,0.0
608,35.5,74.5,24.643547,16.391819,29.327253,1397.5584462,290.63337516,4018.809198,1.0,0.0,0.0
609,35.5,75.5,24.680824,16.447302,29.355473,1255.4353575,355.33503267,4056.47439525,1.0,0.0,0.0
610,35.5,76.5,24.588074,16.645,28.978636,944.912448,351.4219089,3411.85566,1.0,0.0,0.0
611,35.5,77.5,24.643778,16.709852,28.9714,564.6220146,236.221707,1431.778092,0.0,1.0,1.0
612,35.5,78.5,24.123539,15.9263735,28.628353,201.3,101.2871145,295.087486275,0.0,1.0,1.0
613,35.5,79.5,23.127155,15.149814,27.62704,0.0,0.0,0.0,0.0,1.0,1.0
614,35.5,80.5,23.87474851753092,16.288708746923735,28.069905346593508,575.0191009195528,306.9887051389087,206.15882891474243,0.0,1.0,1.0
615,35.5,81.5,24.57981788194573,17.343618068757166,28.55220217548472,698.7905327640716,324.9629310723816,623.6160407109749,0.0,1.0,1.0
616,35.5,82.5,25.158565424915363,18.24534344059106,29.002237244927983,836.7208278236527,341.7571776655052,1169.972372845508,0.0,1.0,1.0
617,35.5,83.5,25.63014843357392,19.02442817904307,29.39991729154802,980.1950800820284,357.3736927255139,1772.6864203889468,0.0,1.0,1.0
618,35.5,84.5,26.012953367439955,19.706984469295417,29.748935329490507,1124.964403472369,371.952006620405,2395.545526605836,0.0,1.0,1.0
619,35.5,85.5,26.31884171727988,20.308061955979927,30.09410049519301,1267.4968784561268,385.4694859640324,3017.557946160925,0.0,1.0,1.0
620,35.5,86.5,26.56303525928068,20.84211531800354,30.42510209772241,1405.6084112909864,397.8932935126695,3640.4848963146255,0.0,1.0,1.0
624,35.5,90.5,27.315050532757816,22.674271279539475,31.530697822939043,1863.055137926085,433.6517079408324,6109.376986550043,0.0,1.0,1.0
625,35.5,91.5,27.518667736261865,23.117806844659405,31.764503517117145,1940.3350341883472,438.4459618470332,6673.166440609611,0.0,1.0,1.0
626,35.5,92.5,27.74812634320056,23.57652729441211,31.944420060072154,1999.2337844544404,441.7804003505177,7178.262145027214,0.0,1.0,1.0
627,35.5,93.5,27.9609618722427,24.01021794962797,32.11920289721581,2032.055818261428,443.55391899215135,7590.273868552445,0.0,1.0,1.0
628,35.5,94.5,28.16569231442101,24.410427135138583,32.265857384986084,2035.6952925093449,443.1502721445383,7867.549592635999,0.0,1.0,1.0
629,35.5,95.5,28.405073251562445,24.81297660654677,32.44748025966046,2006.785556781874,439.8469389281074,7821.80131765757,0.0,1.0,1.0
630,35.5,96.5,28.6749707195946,25.189719196292625,32.60057618793244,1951.1304558983445,433.7179614161618,7562.385881109487,0.0,1.0,1.0
631,35.5,97.5,28.90890145145105,25.48519872505909,32.69444074272482,1877.0166496930235,424.8632746433402,7197.161179121975,0.0,1.0,1.0
632,35.5,98.5,29.07632360701783,25.69886687503121,32.74705874119154,1796.1937061143187,414.28171052304015,6791.096800910495,0.0,1.0,1.0
633,35.5,99.5,29.1832933843444,25.81036012915855,32.780297432513905,1720.9321621436568,403.2994006212203,6380.554629055463,0.0,1.0,1.0
634,36.5,66.5,27.32579058132171,19.90055462142605,31.67747052497796,778.007452705013,257.36113464006326,1115.529647321084,1.0,0.0,0.0
635,36.5,67.5,26.83034507808212,19.06719805666384,31.233999078806068,734.3776575890568,248.2865532562936,898.5602580631845,1.0,0.0,0.0
636,36.5,68.5,26.22349610496865,18.127840910044608,30.70578053098589,700.0287868647961,240.22371226251028,668.866812482784,1.0,0.0,0.0
637,36.5,69.5,25.51383127222209,17.085915986827633,30.10920091342728,677.1868462012147,233.3032626256885,489.8025514508098,1.0,0.0,0.0
638,36.5,70.5,24.6914227842722,15.938467048459051,29.456201712624907,666.0221122849313,227.5729046756638,408.2159559584933,1.0,0.0,0.0
639,36.5,71.5,23.77308319524755,14.68966599803072,28.77840057475675,668.0378100746831,223.2640571852636,483.37554260920695,1.0,0.0,0.0
640,36.5,72.5,22.768688,13.324504,27.970858,0.0,0.0,0.0,1.0,0.0,0.0
641,36.5,73.5,22.753084,13.310315,27.963898,1061.1051504,246.397399125,2559.40541685,1.0,0.0,0.0
642,36.5,74.5,22.752491,13.319744,27.969595,911.123511,218.759070165,2085.3267514500003,1.0,0.0,0.0
643,36.5,75.5,23.398495,15.168186,28.08256,0.0,0.0,0.0,0.0,1.0,1.0
644,36.5,76.5,23.76173424006912,15.648988534297992,28.346824580202394,708.4866529467207,260.5116435301912,1460.8717703337993,0.0,1.0,1.0
645,36.5,77.5,23.83957880009129,15.724565239696895,28.380203619203527,598.706663998042,264.9140223564127,914.2571070080966,0.0,1.0,1.0
646,36.5,78.5,23.585079448630555,15.430050206447104,28.16325495606068,100.65,66.19097556,155.54999268,0.0,1.0,1.0
647,36.5,79.5,23.30083891588708,15.295220066641251,27.840214688759925,472.11367690283714,275.02495430455065,50.29090975201596,0.0,1.0,1.0
648,36.5,80.5,23.56345712169322,15.86401595934605,27.94103703105291,540.5034461759271,291.1143770869087,175.8347700773547,0.0,1.0,1.0
649,36.5,81.5,24.097110310068807,16.738547953557553,28.300818806510563,653.2838031971007,309.4190431165149,538.4879946607481,0.0,1.0,1.0
650,36.5,82.5,24.632302817488664,17.604185498535617,28.71067296359734,784.8617751334264,327.35310443184807,1035.642541251713,0.0,1.0,1.0
651,36.5,83.5,25.10444683518116,18.392622870856908,29.12256648504161,924.1588542201794,344.2911800727369,1602.764714815679,0.0,1.0,1.0
652,36.5,84.5,25.505638992969192,19.099780538165888,29.53601455563244,1066.5726029432117,360.1985589413948,2212.4508415820865,0.0,1.0,1.0
653,36.5,85.5,25.84584259408676,19.7375097292624,29.9230083904954,1209.205510806373,375.0577556966968,2850.2278397368864,0.0,1.0,1.0
654,36.5,86.5,26.141324746885008,20.32390278332044,30.2891341558069,1349.2385530753322,388.8158343788161,3502.857995848193,0.0,1.0,1.0
655,36.5,87.5,26.404863230578364,20.870739875880385,30.62778981892703,1482.931638128441,401.2811794118576,4150.158555726893,0.0,1.0,1.0
656,36.5,88.5,26.6441609814932,21.38486382034941,30.94625815766248,1606.5713010579032,412.2113834941918,4782.994564020127,0.0,1.0,1.0
657,36.5,89.5,26.87613539958618,21.881083333344336,31.234216320830267,1717.997677516481,421.4689259499049,5405.493220058335,0.0,1.0,1.0
661,36.5,93.5,27.82639562974179,23.8033276051274,32.111147296562166,1971.091476730177,441.207215941826,7329.314896500517,0.0,1.0,1.0
662,36.5,94.5,28.096935703507373,24.269941230479244,32.30951230396735,1966.324308188291,440.2580659518586,7450.495983419913,0.0,1.0,1.0
663,36.5,95.5,28.39457290566192,24.72311020846232,32.49875001029267,1935.7470187523245,436.5502202206854,7362.825529363103,0.0,1.0,1.0
664,36.5,96.5,28.680214098379512,25.11249021700772,32.630439623096,1884.4633007579564,430.05645261739386,7149.34747477053,0.0,1.0,1.0
665,36.5,97.5,28.90570506771072,25.415208062984643,32.73482385946389,1822.4225375431763,421.48375557338,6879.587626736876,0.0,1.0,1.0
666,36.5,98.5,29.065389920931505,25.628782785977123,32.79715186020678,1759.4114054182382,411.8443813058063,6587.605234186097,0.0,1.0,1.0
667,36.5,99.5,29.20237878102964,25.776337618478312,32.83635620702276,1698.2870479604787,401.8093823292698,6243.0785999937325,0.0,1.0,1.0
668,37.5,66.5,26.6890042587269,19.171416015313,31.24382433215002,753.2387297817758,250.20400649183463,976.441336241026,1.0,0.0,0.0
669,37.5,67.5,26.144460986281057,18.29375421339947,30.782452389946485,706.9849661264524,241.01789977546107,781.0787551864954,1.0,0.0,0.0
670,37.5,68.5,25.544572996848792,17.354603142097663,30.243263012680845,668.112805429034,232.8544181244023,569.6226833281179,1.0,0.0,0.0
671,37.5,69.5,24.843417149707367,16.312138707183898,29.642594202871123,637.745234552428,225.9524425277771,358.93893921954634,1.0,0.0,0.0
672,37.5,70.5,24.05935862825939,15.197176240054228,29.010108816061024,619.2477461552414,220.5346292040429,252.4769054909125,1.0,0.0,0.0
673,37.5,71.5,23.232685518402263,14.04906717640423,28.38596779738012,613.3291298512838,216.9033643545025,274.7071139252732,1.0,0.0,0.0
674,37.5,72.5,22.55781154660857,13.119750225410709,27.892907661190684,630.9374096048068,216.5846257507744,564.2835011481483,1.0,0.0,0.0
675,37.5,73.5,22.29996805834481,12.808557383103512,27.658017468458564,669.9229618106066,221.1024042866852,1004.001183243592,1.0,0.0,0.0
676,37.5,74.5,22.37195272491116,13.11900049737015,27.59782521366243,676.2566783542137,227.8556812947816,1072.2117874034732,1.0,0.0,0.0
677,37.5,75.5,22.72009655123015,14.017776937176066,27.65108606593728,640.0121567573226,235.4782045467142,837.5313033061957,0.0,1.0,1.0
678,37.5,76.5,23.054618876450867,14.684863155674403,27.80003109371858,592.6755426643412,243.92594738311388,687.9475182258589,0.0,1.0,1.0
679,37.5,77.5,23.210373494830986,14.968376318343626,27.88275973156353,531.7291058408053,250.60641367617808,452.04688664731646,0.0,1.0,1.0
680,37.5,78.5,23.20025801006895,15.050885744720429,27.837719679348936,482.5142378622714,257.14302234041685,188.9468545997402,0.0,1.0,1.0
681,37.5,79.5,23.19928351291094,15.21668894807998,27.77655833267645,488.0260552388619,268.145944357726,106.5821274276226,0.0,1.0,1.0
682,37.5,80.5,23.4040066327177,15.678084830445217,27.891011452328435,548.4227083845177,283.3594567572407,247.3041541152793,0.0,1.0,1.0
683,37.5,81.5,23.79065467993348,16.368034335021495,28.18053751511765,646.3588046509946,300.64523917335254,568.3232508276623,0.0,1.0,1.0
684,37.5,82.5,24.241252313520896,17.133632542123085,28.55748247007017,766.9549361435473,318.3937041210054,1023.2788645926718,0.0,1.0,1.0
685,37.5,83.5,24.68552578723225,17.89065190330728,28.969944983873745,899.9322649726979,335.7458003313432,1567.5536278632271,0.0,1.0,1.0
686,37.5,84.5,25.096640564209856,18.607702957506127,29.391708157712976,1038.7236105509778,352.3174234461344,2166.7408532916947,0.0,1.0,1.0
687,37.5,85.5,25.46703245136289,19.2752923532755,29.80739573252785,1178.2806285315366,367.8616474766496,2790.9954579042105,0.0,1.0,1.0
688,37.5,86.5,25.80626841611093,19.902035988740128,30.20626822254076,1315.090978670827,382.2021586848349,3429.942739679976,0.0,1.0,1.0
689,37.5,87.5,26.10641813418984,20.485355274165883,30.57704298276385,1445.8597331191866,395.1740093064971,4075.8146268838855,0.0,1.0,1.0
690,37.5,88.5,26.395431589320072,21.051359211757344,30.90507340807637,1567.1760575929382,406.6887832692301,4711.270499018409,0.0,1.0,1.0
691,37.5,89.5,26.676767257638105,21.60742592602859,31.21021832203467,1676.9183506372813,416.752246584525,5322.026599006336,0.0,1.0,1.0
695,37.5,93.5,27.767955770191115,23.68526129574547,32.16864436521355,1897.760014200424,437.1764831204502,6965.076423786778,0.0,1.0,1.0
696,37.5,94.5,28.08876798953704,24.20063778114714,32.371340524645404,1889.0434374206925,435.7777547846683,7010.720611902048,0.0,1.0,1.0
697,37.5,95.5,28.40961970638508,24.66622531440852,32.54571103006865,1859.190355327729,431.6453847204456,6921.563247858612,0.0,1.0,1.0
698,37.5,96.5,28.674417670332584,25.03988242515332,32.675040532721354,1818.027727084729,425.4598712873182,6781.351668773334,0.0,1.0,1.0
699,37.5,97.5,28.89177919005211,25.34520951797932,32.77593485256836,1771.0781611964117,417.6560443373848,6594.025293057964,0.0,1.0,1.0
700,37.5,98.5,29.071409423380008,25.577304259077703,32.83583239297237,1723.1766351985511,409.0704272663219,6367.018261518761,0.0,1.0,1.0
701,37.5,99.5,29.210974137790952,25.738555444450675,32.90406562235441,1674.3661983147497,400.1470413420933,6078.600113908151,0.0,1.0,1.0
